clip_id,participant_id,cohort,condition,repetition,pred_elbow,pred_asymmetry,pred_shoulder,pred_trunk,pred_head,elbow_sustained_deg,asymmetry_sustained_deg,shoulder_sustained,trunk_sustained_rad,head_sustained_deg,elbow_min_deg,asymmetry_max_deg,shoulder_max,trunk_max_rad,head_max_deg,n_frames,duration_ms,fps
P18_COR_rep10,P18,detection,COR,10,0,0,0,0,0,162.88,4.05415,0.15876,0.0787661,0.469006,155.526,7.01046,0.170116,0.0813058,1.10964,35,1133,30.0
P18_ELB_rep1,P18,detection,ELB,1,0,1,0,0,0,158.407,28.074,0.152679,0.0289775,2.19951,154.258,28.728,0.155134,0.0467292,2.31052,42,1367,30.0
P18_ELB_rep2,P18,detection,ELB,2,0,1,0,0,0,166.369,31.1363,0.143527,0.0276589,2.01342,159.322,33.7106,0.147991,0.0427288,2.25723,51,1667,30.0
P18_ELB_rep3,P18,detection,ELB,3,0,1,0,0,0,167.896,34.7139,0.126116,0.024254,1.94315,163.629,38.2025,0.128795,0.0369989,2.25545,48,1566,30.0
P18_ELB_rep4,P18,detection,ELB,4,0,1,0,0,0,167.913,24.6296,0.139509,0.0421192,1.87802,156.617,26.3844,0.141964,0.0455827,2.2557,47,1533,30.0
P18_ELB_rep5,P18,detection,ELB,5,0,1,0,0,0,164.641,33.8148,0.153795,0.0324257,1.51301,159.506,36.7446,0.157589,0.045973,2.19328,44,1434,30.0
P18_HED_rep1,P18,detection,HED,1,0,1,1,0,1,164.695,14.1374,0.217136,0.0657665,22.0842,154.513,14.6044,0.227016,0.0706742,22.6945,39,1268,30.0
P18_HED_rep2,P18,detection,HED,2,0,0,1,1,0,167.222,,0.196937,0.102774,,160.441,11.963,0.207476,0.111115,13.4139,37,1201,30.0
P18_HED_rep3,P18,detection,HED,3,0,1,0,0,1,170.766,14.3072,0.170371,0.0326479,26.1314,161.955,16.7504,0.176519,0.0408259,26.4949,36,1167,30.0
P18_HED_rep4,P18,detection,HED,4,0,0,1,1,0,169.84,,0.181349,0.104488,,163.125,17.4292,0.189253,0.107219,20.8044,38,1233,30.0
P18_HED_rep5,P18,detection,HED,5,0,1,0,0,1,170.855,33.6846,0.154344,0.0435267,28.2487,162.699,34.8938,0.163565,0.0542881,28.8222,36,1167,30.0
P18_SHR_rep1,P18,detection,SHR,1,0,0,0,0,0,167.425,7.6456,0.173753,0.0490493,1.19142,157.721,9.2071,0.182288,0.0502409,1.5403,29,967,30.0
P18_SHR_rep2,P18,detection,SHR,2,0,0,1,0,0,164.196,7.42483,0.197168,0.0394296,1.8251,153.781,8.25574,0.205922,0.0441321,2.11499,39,1268,30.0
P18_SHR_rep3,P18,detection,SHR,3,0,0,0,0,0,165.692,4.20407,0.163906,0.0544748,1.44949,157.197,5.91003,0.172003,0.0550581,1.59928,37,1200,30.0
P18_SHR_rep4,P18,detection,SHR,4,0,0,1,0,0,166.816,9.16556,0.175942,0.0671301,1.31258,158.244,10.0438,0.185351,0.070808,1.5393,38,1233,30.0
P18_SHR_rep5,P18,detection,SHR,5,0,0,1,0,0,168.577,5.41378,0.184695,0.066716,1.06239,162.933,6.47806,0.193667,0.0687277,1.31039,40,1300,30.0
P18_TRK_rep1,P18,detection,TRK,1,0,0,0,1,0,165.949,,0.110984,0.366173,,151.665,9.75708,0.125915,0.381426,29.0901,42,1367,30.0
P18_TRK_rep2,P18,detection,TRK,2,0,0,0,1,0,155.824,,0.0898121,0.365159,,145.69,16.0927,0.106972,0.377195,26.9561,41,1334,30.0
P18_TRK_rep3,P18,detection,TRK,3,0,0,0,1,0,167.865,,0.111875,0.343442,,158.275,9.66523,0.119229,0.351955,24.6821,44,1433,30.0
P18_TRK_rep4,P18,detection,TRK,4,0,0,0,1,0,168.727,,0.0980578,0.358412,,158.136,9.21028,0.111207,0.367308,25.4573,43,1400,30.0
P18_TRK_rep5,P18,detection,TRK,5,0,0,0,1,0,169.686,,0.0759948,0.34672,,161.88,10.5846,0.083572,0.353349,21.0846,45,1467,30.0
V01_ASY_rep1,V01,calibration,ASY,1,0,1,0,0,0,170.804,33.101,0.12665,0.0280143,1.94483,168.153,34.2843,0.13085,0.0354938,2.85123,51,1689,28.0
V01_ASY_rep2,V01,calibration,ASY,2,0,1,0,0,0,169.42,38.8059,0.12223,0.0291309,2.86889,163.459,43.7111,0.125987,0.0358905,3.05111,55,1800,28.0
V01_ASY_rep3,V01,calibration,ASY,3,0,1,0,0,0,169.251,24.2248,0.112062,0.0468096,2.99637,162.692,31.0956,0.113831,0.0477642,3.2072,50,1631,28.0
V01_ASY_rep4,V01,calibration,ASY,4,0,1,0,0,0,169.602,37.4268,0.128198,0.0404086,5.44337,164.408,39.4529,0.128419,0.0418024,5.72194,55,1804,28.0
V01_ASY_rep5,V01,calibration,ASY,5,0,1,0,0,0,170.036,33.5946,0.120683,0.0288918,4.35407,164.155,35.9457,0.123556,0.0345917,4.51217,50,1638,28.0
V01_COR_rep1,V01,calibration,COR,1,0,0,0,0,0,169.421,5.8043,0.0960569,0.0204509,0.645339,167.527,6.97249,0.0969382,0.0211745,0.991363,35,1267,27.0
V01_COR_rep2,V01,calibration,COR,2,0,0,0,0,0,171.098,3.76426,0.0960569,0.0269086,0.643768,168.634,4.01684,0.0969382,0.0306266,0.929144,38,1316,27.0
V01_COR_rep3,V01,calibration,COR,3,0,0,0,0,0,169.842,7.6767,0.0927522,0.0254434,0.567904,166.847,8.7292,0.0931929,0.0269431,0.929453,34,1290,27.0
V01_COR_rep4,V01,calibration,COR,4,0,0,0,0,0,169.769,8.0584,0.0971585,0.0266294,0.573432,167.566,8.52072,0.0987007,0.0319095,0.928202,35,1260,27.0
V01_COR_rep5,V01,calibration,COR,5,0,0,0,0,0,170.338,8.98703,0.0969382,0.020055,0.78582,167.417,9.29964,0.0978195,0.0234114,0.991343,31,1270,27.0
V01_ELB_rep2,V01,calibration,ELB,2,1,0,1,0,0,130.941,,0.205848,0.0150085,2.24638,129.789,25.8723,0.21089,0.0188416,2.43181,57,1894,26.0
V01_ELB_rep3,V01,calibration,ELB,3,1,0,1,0,0,122.403,,0.195983,0.0128151,1.8802,120.333,16.7253,0.197298,0.0182207,2.02238,49,1608,26.0
V01_ELB_rep4,V01,calibration,ELB,4,1,0,0,0,0,111.444,,0.154769,0.0147263,1.76547,109.315,17.0665,0.160469,0.0306683,1.83419,48,1664,26.0
V01_ELB_rep5,V01,calibration,ELB,5,1,0,0,0,0,126.486,11.0451,0.13767,0.0166579,1.30199,119.475,17.2013,0.139424,0.0252071,1.37135,46,1692,26.0
V01_HED_rep1,V01,calibration,HED,1,0,0,1,1,0,159.422,,0.580507,3.10407,,117.575,67.8933,0.867982,3.1327,14.4336,31,1109,26.0
V01_HED_rep2,V01,calibration,HED,2,0,0,0,0,1,171.597,8.54243,0.124506,0.0188251,17.401,162.257,9.03732,0.126284,0.0217955,17.8057,40,1425,26.0
V01_HED_rep3,V01,calibration,HED,3,0,0,0,0,1,172.473,4.60553,0.106274,0.0197664,25.412,164.279,6.12268,0.108498,0.0228567,26.0182,42,1423,26.0
V01_HED_rep4,V01,calibration,HED,4,0,0,0,0,1,171.084,3.80242,0.102272,0.00811383,21.2251,166.618,5.66356,0.105385,0.0148899,21.8963,37,1293,26.0
V01_HED_rep5,V01,calibration,HED,5,0,0,0,0,1,169.819,2.49199,0.0973812,0.0158431,23.6297,165.161,4.26607,0.100049,0.0195875,25.3493,39,1271,26.0
V01_SHR_rep2,V01,calibration,SHR,2,0,1,1,0,0,168.561,22.0498,0.296017,0.015198,0.945855,155.335,22.9736,0.299525,0.0188488,1.50975,45,1580,27.0
V01_SHR_rep3,V01,calibration,SHR,3,0,1,1,0,0,169.173,22.0987,0.23791,0.0166058,2.05333,167.556,23.9411,0.239664,0.0188163,2.40455,48,1643,27.0
V01_SHR_rep4,V01,calibration,SHR,4,0,1,1,0,0,165.858,19.1217,0.205677,0.0133769,0.650583,158.783,20.2863,0.20765,0.0280236,0.787054,54,1894,27.0
V01_SHR_rep5,V01,calibration,SHR,5,0,1,1,0,0,166.762,22.63,0.200853,0.0128587,1.55841,163.067,25.0389,0.203046,0.028454,1.70164,50,1685,27.0
V01_TRK_rep2,V01,calibration,TRK,2,0,1,0,1,1,168.674,19.5837,0.134297,0.135765,6.60852,164.294,34.0383,0.136922,0.146116,24.3501,42,1488,25.0
V01_TRK_rep3,V01,calibration,TRK,3,0,1,0,1,0,168.741,13.3022,0.111112,0.104706,3.90915,159.679,27.2499,0.114393,0.112766,17.3736,40,1379,25.0
V01_TRK_rep4,V01,calibration,TRK,4,0,1,0,1,1,167.969,28.9268,0.0960203,0.191117,7.31229,160.737,45.8579,0.100395,0.200802,25.2912,35,1326,25.0
V01_TRK_rep5,V01,calibration,TRK,5,0,1,0,1,0,169.291,33.0727,0.127079,0.143323,4.60937,161.13,41.2249,0.136703,0.149562,20.9616,38,1363,25.0
V02_ASY_rep1,V02,calibration,ASY,1,0,1,0,0,0,162.883,32.3332,0.0956078,0.030323,2.8523,157.853,35.2651,0.0972689,0.0338674,3.01615,54,1765,30.0
V02_ASY_rep2,V02,calibration,ASY,2,0,1,0,0,0,167.612,34.3223,0.0970843,0.0336755,2.90945,166.073,36.2518,0.0994837,0.0399801,3.01611,65,2132,30.0
V02_ASY_rep3,V02,calibration,ASY,3,0,1,0,0,0,164.651,41.8508,0.10096,0.0331997,2.90821,161.193,45.4335,0.102437,0.0405446,3.01606,62,2034,30.0
V02_ASY_rep4,V02,calibration,ASY,4,0,1,0,0,0,165.852,41.2806,0.0983763,0.0289314,2.90631,163.812,44.8294,0.0992992,0.0341902,3.01606,67,2201,30.0
V02_ASY_rep5,V02,calibration,ASY,5,0,1,0,0,0,166.098,39.3945,0.0991146,0.0379044,2.84982,165.18,44.3219,0.100037,0.0445418,2.9662,70,2284,30.0
V02_COR_rep1,V02,calibration,COR,1,0,0,0,0,0,170.34,1.88355,0.117796,0.00592009,0.950371,169.704,3.2641,0.121826,0.00769388,1.10368,34,1100,30.0
V02_COR_rep2,V02,calibration,COR,2,0,0,0,0,0,167.198,2.67364,0.112117,0.00858089,0.570148,165.728,3.30839,0.113399,0.0107094,0.815859,39,1266,30.0
V02_COR_rep3,V02,calibration,COR,3,0,0,0,0,0,168.756,2.98721,0.103507,0.00939313,0.974423,168.319,3.82076,0.104972,0.0111127,1.14344,43,1400,30.0
V02_COR_rep4,V02,calibration,COR,4,0,0,0,0,0,168.63,1.65128,0.113216,0.0047533,1.2089,167.614,2.03223,0.114315,0.00926958,1.38165,42,1366,30.0
V02_COR_rep5,V02,calibration,COR,5,0,0,0,0,0,168.729,2.74799,0.0884844,0.00659351,1.81059,167.783,4.46636,0.0888508,0.00778776,2.15961,41,1333,30.0
V02_COR_rep6,V02,calibration,COR,6,0,0,0,0,0,168.499,1.54305,0.0932476,0.00954371,1.80032,168.056,2.24183,0.0948963,0.0102822,1.97942,41,1333,30.0
V02_COR_rep7,V02,calibration,COR,7,0,0,0,0,0,168.439,2.39011,0.0943468,0.00606702,1.02666,167.772,4.48046,0.0980107,0.00684321,1.14344,42,1366,30.0
V02_COR_rep8,V02,calibration,COR,8,0,0,0,0,0,168.741,2.62072,0.105522,0.00866133,1.80465,167.332,3.40882,0.107171,0.0136126,1.86717,43,1401,30.0
V02_COR_rep9,V02,calibration,COR,9,0,0,0,0,0,167.759,5.09001,0.105522,0.00904795,1.10551,167.508,5.74969,0.106804,0.0125231,1.32909,44,1433,30.0
V02_COR_rep10,V02,calibration,COR,10,0,0,0,0,0,167.875,1.91174,0.101858,0.0147625,2.21337,167.353,3.41877,0.103873,0.0160504,2.2669,44,1433,30.0
V02_ELB_rep1,V02,calibration,ELB,1,1,0,0,0,0,140.063,0.00778275,0.166825,0.0209746,0.924279,137.412,15.1673,0.169155,0.0308405,1.16024,50,1633,30.0
V02_ELB_rep2,V02,calibration,ELB,2,1,0,1,0,0,143.205,,0.188866,0.0214449,1.08274,139.869,15.8768,0.191016,0.0252586,1.91135,48,1556,30.0
V02_ELB_rep3,V02,calibration,ELB,3,1,0,1,0,0,141.559,1.07761,0.175068,0.0141782,1.68117,139.914,13.7,0.176502,0.0163776,1.73459,47,1550,30.0
V02_ELB_rep4,V02,calibration,ELB,4,1,0,0,0,0,145.615,9.57842,0.164854,0.015253,1.75639,143.881,24.6469,0.166109,0.024081,2.02016,48,1584,30.0
V02_ELB_rep5,V02,calibration,ELB,5,1,0,0,0,0,144.502,2.57335,0.161808,0.0117676,2.12629,142.409,14.9749,0.165213,0.020324,2.29449,45,1467,30.0
V02_HED_rep1,V02,calibration,HED,1,0,0,0,0,1,166.829,11.293,0.150883,0.0467749,10.8987,165.332,11.7376,0.152699,0.0494833,11.6484,48,1583,30.0
V02_HED_rep2,V02,calibration,HED,2,0,0,0,0,1,169.424,7.25749,0.132,0.0478639,12.7432,165.594,7.97652,0.13436,0.0501242,13.4797,46,1483,30.0
V02_HED_rep3,V02,calibration,HED,3,0,0,0,0,1,170.77,4.10092,0.114206,0.0400131,11.8155,167.49,4.54634,0.115659,0.0425812,12.347,43,1416,30.0
V02_HED_rep4,V02,calibration,HED,4,0,0,0,0,1,167.409,12.296,0.106399,0.0279354,11.8122,165.148,13.9075,0.108033,0.029425,11.9929,52,1701,30.0
V02_HED_rep5,V02,calibration,HED,5,0,0,0,0,1,167.732,6.8323,0.123466,0.0375728,11.7072,163.95,7.07216,0.124193,0.0401768,12.5382,48,1583,30.0
V02_SHR_rep1,V02,calibration,SHR,1,0,0,1,0,0,174.027,2.68565,0.239486,0.0123502,1.16434,173.186,5.52926,0.244696,0.015959,1.62828,38,1233,30.0
V02_SHR_rep2,V02,calibration,SHR,2,0,0,1,0,0,172.123,5.4497,0.230182,0.0206939,1.37637,170.276,6.6534,0.235392,0.0228095,1.87811,43,1400,30.0
V02_SHR_rep3,V02,calibration,SHR,3,0,0,1,0,0,168.391,4.84553,0.210829,0.0247666,2.4645,165.857,6.16823,0.213062,0.0279665,3.02822,47,1533,30.0
V02_SHR_rep4,V02,calibration,SHR,4,0,0,1,0,0,169.412,6.12491,0.196315,0.0206519,2.87741,168.095,6.79966,0.199851,0.0243038,3.07047,46,1500,30.0
V02_SHR_rep5,V02,calibration,SHR,5,0,0,1,0,0,171.012,4.07857,0.22553,0.0273622,2.43752,170.417,6.10806,0.231484,0.0310618,2.69568,42,1367,30.0
V02_TRK_rep1,V02,calibration,TRK,1,0,0,0,1,0,165.882,,0.092421,0.18136,,160.593,8.58421,0.0955017,0.18686,15.0638,41,1333,30.0
V02_TRK_rep2,V02,calibration,TRK,2,0,0,0,1,0,158.983,4.76708,0.107825,0.204749,1.07415,154.037,8.79008,0.109637,0.211837,15.4765,57,1867,30.0
V02_TRK_rep3,V02,calibration,TRK,3,0,0,0,1,0,162.1,6.77741,0.11453,0.185559,1.30968,159.161,9.83366,0.116523,0.194079,13.4106,53,1734,30.0
V02_TRK_rep4,V02,calibration,TRK,4,0,0,0,1,0,164.958,2.67453,0.102932,0.186755,0.578901,161.734,7.35313,0.1042,0.193548,13.3504,55,1800,30.0
V02_TRK_rep5,V02,calibration,TRK,5,0,0,0,1,0,168.886,,0.091515,0.210801,,166.037,7.94776,0.0935084,0.214293,16.1736,54,1767,30.0
V03_ASY_rep1,V03,calibration,ASY,1,0,0,0,0,0,172.646,10.0065,0.0940998,0.0279629,2.01851,171.386,13.2292,0.09536,0.0300173,2.08642,77,2533,30.0
V03_ASY_rep2,V03,calibration,ASY,2,0,1,0,0,0,168.224,28.4825,0.101031,0.0420579,3.41429,167.321,31.1832,0.102291,0.0442088,3.62957,65,2133,30.0
V03_ASY_rep3,V03,calibration,ASY,3,0,1,0,0,0,167.704,28.8933,0.0924194,0.0323433,2.3429,166.328,29.9103,0.0934696,0.0358248,2.3837,54,1767,30.0
V03_ASY_rep4,V03,calibration,ASY,4,0,1,0,0,0,169.043,23.2113,0.0987207,0.0344982,1.29318,168.363,25.8679,0.0993509,0.0353708,1.40849,65,2133,30.0
V03_ASY_rep5,V03,calibration,ASY,5,0,1,0,0,0,168.343,24.399,0.100191,0.0371962,1.4781,167.842,32.1041,0.101031,0.0403199,1.70579,68,2234,30.0
V03_COR_rep1,V03,calibration,COR,1,0,0,0,0,0,169.161,3.99909,0.0894354,0.0372305,1.75601,168.079,5.62852,0.0932412,0.0411304,1.84329,48,1568,30.0
V03_COR_rep2,V03,calibration,COR,2,0,0,0,0,0,167.543,1.78838,0.106984,0.048632,1.61286,166.749,3.68086,0.108253,0.0515874,1.69669,54,1767,30.0
V03_COR_rep3,V03,calibration,COR,3,0,0,0,0,0,167.518,5.52367,0.107196,0.0348,2.61129,166.937,6.89191,0.108676,0.0382818,2.88711,52,1700,30.0
V03_COR_rep4,V03,calibration,COR,4,0,0,0,0,0,168.715,8.62797,0.105081,0.0494451,1.37513,168.201,10.3763,0.106561,0.0540658,1.64283,49,1600,30.0
V03_COR_rep5,V03,calibration,COR,5,0,0,0,0,0,169.563,4.18615,0.102121,0.0422341,1.9589,169.034,5.53048,0.102756,0.0462311,2.10934,56,1833,30.0
V03_COR_rep6,V03,calibration,COR,6,0,0,0,0,0,169.379,7.17422,0.105927,0.0459074,1.85228,168.809,8.14228,0.107196,0.0500962,2.00626,52,1700,30.0
V03_COR_rep7,V03,calibration,COR,7,0,0,0,0,0,170.588,6.59731,0.106561,0.0405344,0.872141,168.853,8.534,0.110156,0.0451238,1.09045,52,1702,30.0
V03_COR_rep8,V03,calibration,COR,8,0,0,0,0,0,168.804,4.65715,0.10931,0.0499477,1.64652,168.077,5.3127,0.111213,0.055158,1.76545,52,1700,30.0
V03_COR_rep9,V03,calibration,COR,9,0,0,0,0,0,169.825,5.34591,0.109099,0.0355802,1.24462,169.096,7.2823,0.111001,0.0383202,1.64121,51,1666,30.0
V03_COR_rep10,V03,calibration,COR,10,0,0,0,0,0,168.07,5.17317,0.107618,0.0393749,0.826924,166.973,6.16825,0.110156,0.0419702,1.73407,53,1750,30.0
V03_ELB_rep1,V03,calibration,ELB,1,1,0,0,0,0,151.176,8.31629,0.0859462,0.0379454,3.66902,150.803,10.6152,0.0892282,0.0392178,3.94594,68,2250,30.0
V03_ELB_rep2,V03,calibration,ELB,2,1,1,0,0,0,153.093,17.6205,0.0814335,0.0527987,1.45804,152.851,18.6498,0.0847155,0.0559028,1.93044,63,2050,30.0
V03_ELB_rep3,V03,calibration,ELB,3,1,1,0,0,0,152.307,15.554,0.077126,0.0435208,3.0939,151.134,18.111,0.0785618,0.0439235,3.34842,154,5099,30.0
V03_ELB_rep4,V03,calibration,ELB,4,1,0,0,0,0,151.283,11.9715,0.0865616,0.0446691,1.70956,150.093,14.9951,0.0879975,0.0457119,1.78277,65,2134,30.0
V03_ELB_rep5,V03,calibration,ELB,5,1,0,0,0,0,148.349,5.85991,0.0758952,0.0543408,3.68913,146.824,11.8113,0.0777413,0.0557983,4.01886,68,2233,30.0
V03_HED_rep1,V03,calibration,HED,1,0,0,0,0,1,169.618,7.70073,0.126485,0.0126638,16.301,168.991,9.00269,0.127703,0.014054,17.8099,69,2284,30.0
V03_HED_rep2,V03,calibration,HED,2,0,1,0,0,1,169.779,16.2143,0.141305,0.0181084,17.0692,168.395,16.6799,0.143742,0.0212193,18.0364,86,2833,30.0
V03_HED_rep3,V03,calibration,HED,3,0,0,0,0,1,169.772,8.45902,0.125876,0.0234379,20.1181,169.399,9.2399,0.126688,0.0260423,20.8658,83,2734,30.0
V03_HED_rep4,V03,calibration,HED,4,0,0,0,0,1,169.626,10.6245,0.104558,0.0228335,18.9331,169.175,12.4369,0.107603,0.0243222,20.4849,80,2646,30.0
V03_HED_rep5,V03,calibration,HED,5,0,0,0,0,1,167.65,9.56518,0.109634,0.0247886,20.3634,166.963,11.6403,0.111664,0.0256054,21.6377,70,2301,30.0
V03_SHR_rep1,V03,calibration,SHR,1,0,0,1,0,0,171.118,5.33903,0.200347,0.030897,3.34429,169.059,7.08956,0.204563,0.0325988,3.69129,53,1733,30.0
V03_SHR_rep2,V03,calibration,SHR,2,0,0,1,0,0,168.937,5.04675,0.199544,0.0359762,2.36027,167.063,7.12958,0.201351,0.0377161,2.56118,69,2266,30.0
V03_SHR_rep3,V03,calibration,SHR,3,0,0,1,0,0,169.919,4.56938,0.209983,0.0291274,3.20423,167.429,8.37539,0.216608,0.0307364,3.6301,64,2100,30.0
V03_SHR_rep4,V03,calibration,SHR,4,0,0,1,0,0,169.917,1.9395,0.185693,0.0290231,3.28773,169.399,4.44189,0.187901,0.0306089,3.4257,68,2234,30.0
V03_SHR_rep5,V03,calibration,SHR,5,0,1,1,0,0,169.962,13.2091,0.197938,0.0344686,3.37523,168.549,15.0311,0.200949,0.034875,3.5649,82,2700,30.0
V03_SHR_rep6,V03,calibration,SHR,6,0,1,0,0,0,170.111,19.8615,0.167424,0.0345756,3.25777,169.355,21.748,0.168027,0.0364747,3.67725,76,2500,30.0
V03_SHR_rep7,V03,calibration,SHR,7,0,0,1,0,0,170.085,6.48802,0.178265,0.0253103,3.22511,168.88,7.57032,0.179068,0.0261707,3.56328,81,2667,30.0
V03_SHR_rep8,V03,calibration,SHR,8,0,0,1,0,0,166.79,6.10574,0.202555,0.0351735,3.63055,165.484,6.47721,0.205968,0.0361245,3.69149,74,2434,30.0
V03_SHR_rep9,V03,calibration,SHR,9,0,0,1,0,0,170.736,7.67032,0.180072,0.0421297,3.15613,168.112,8.30681,0.181075,0.0452762,3.56584,69,2267,30.0
V03_SHR_rep10,V03,calibration,SHR,10,0,0,1,0,0,169.696,5.03655,0.183484,0.0390407,1.72492,168.51,5.52249,0.18509,0.0407944,2.29622,72,2366,30.0
V03_TRK_rep1,V03,calibration,TRK,1,0,0,0,1,0,167.858,,0.0313943,0.239268,,167.474,9.0459,0.0338248,0.24189,28.8984,65,2150,30.0
V03_TRK_rep2,V03,calibration,TRK,2,0,0,0,1,0,171.933,0.250435,0.0214697,0.241213,4.04317,171.65,5.53528,0.0247104,0.242908,25.7872,64,2112,30.0
V03_TRK_rep3,V03,calibration,TRK,3,0,0,0,1,0,172.178,0.516523,0.0153933,0.234709,2.22663,170.711,13.4781,0.0200519,0.237532,28.3312,68,2233,30.0
V03_TRK_rep4,V03,calibration,TRK,4,0,0,0,1,0,169.51,,0.00911448,0.221731,,168.405,12.1418,0.0119501,0.223251,33.9746,60,1967,30.0
V03_TRK_rep5,V03,calibration,TRK,5,0,0,0,1,0,169.783,,0.0164061,0.224729,,169.131,14.2553,0.0174188,0.22814,31.9967,64,2100,30.0
V04_ASY_rep1,V04,calibration,ASY,1,0,1,1,0,0,155.204,48.787,0.174165,0.0120733,1.00163,154.557,50.219,0.177035,0.0233322,1.10566,87,2867,30.0
V04_ASY_rep2,V04,calibration,ASY,2,0,1,0,0,0,158.281,38.9771,0.171296,0.0187462,1.55786,157.888,40.1747,0.1724,0.0263376,1.76296,88,2900,30.0
V04_ASY_rep3,V04,calibration,ASY,3,0,1,1,0,0,157.58,40.0305,0.19028,0.0277384,1.18876,154.191,44,0.192487,0.0315787,1.28242,84,2766,30.0
V04_ASY_rep4,V04,calibration,ASY,4,0,1,1,0,0,159.305,42.6199,0.185865,0.0321982,3.50564,158.007,44.5581,0.189176,0.0369561,3.66848,95,3133,30.0
V04_ASY_rep5,V04,calibration,ASY,5,0,1,1,0,0,158.109,33.5535,0.188734,0.01841,1.64074,157.876,35.2579,0.1905,0.0282583,1.9403,96,3166,30.0
V04_COR_rep1,V04,calibration,COR,1,0,0,0,0,0,165.185,1.83872,0.135149,0.00638929,1.37177,162.193,2.29413,0.136244,0.0103881,1.62939,38,1234,30.0
V04_COR_rep2,V04,calibration,COR,2,0,0,0,0,0,159.262,2.44776,0.140187,0.0119106,1.18184,157.468,4.38283,0.140406,0.0144437,1.3238,66,2167,30.0
V04_COR_rep3,V04,calibration,COR,3,0,0,0,0,0,158.868,2.80627,0.130768,0.00575557,0.555515,157.599,4.7719,0.131863,0.0111056,0.911894,67,2200,30.0
V04_COR_rep4,V04,calibration,COR,4,0,0,0,0,0,160.644,3.50429,0.129016,0.0148466,0.986628,157.796,5.09982,0.130111,0.0159946,1.19056,69,2267,30.0
V04_COR_rep5,V04,calibration,COR,5,0,0,0,0,0,159.577,4.17427,0.120911,0.0104669,1.23756,158.242,9.04375,0.123102,0.0144771,1.57208,64,2100,30.0
V04_COR_rep6,V04,calibration,COR,6,0,0,0,0,0,159.279,5.91822,0.119159,0.0235494,0.513305,157.886,6.61855,0.120035,0.0245956,0.689164,60,1967,30.0
V04_COR_rep7,V04,calibration,COR,7,1,0,0,0,0,152.361,1.89956,0.112588,0.0124435,0.691454,148.639,4.75018,0.113026,0.0149621,0.960434,61,1999,30.0
V04_COR_rep8,V04,calibration,COR,8,0,0,0,0,0,158.942,4.1459,0.10514,0.0122622,0.329868,154.317,8.976,0.107111,0.0139662,0.387682,63,2067,30.0
V04_COR_rep9,V04,calibration,COR,9,0,0,0,0,0,156.942,2.93914,0.125511,0.0127303,0.327203,154.895,5.40165,0.126825,0.0149598,0.387611,63,2067,30.0
V04_COR_rep10,V04,calibration,COR,10,1,0,0,0,0,153.146,2.67351,0.130987,0.00708852,0.551517,150.499,6.32331,0.131644,0.013553,0.717147,65,2133,30.0
V04_ELB_rep1,V04,calibration,ELB,1,1,0,0,0,0,129.309,,0.120282,0.0122728,0.523848,125.058,8.12681,0.123538,0.0137584,1.4406,60,1976,30.0
V04_ELB_rep2,V04,calibration,ELB,2,1,0,0,0,0,119.327,,0.133091,0.00895936,0.74896,117.796,7.23621,0.13396,0.0101936,0.992663,66,2167,30.0
V04_ELB_rep3,V04,calibration,ELB,3,1,0,0,0,0,118.916,,0.13396,0.00817933,0.413977,112.994,11.235,0.134177,0.0130851,1.16936,73,2400,30.0
V04_ELB_rep4,V04,calibration,ELB,4,1,0,0,0,0,118.165,,0.129183,0.0134594,0.417538,115.194,8.17437,0.129618,0.0175843,0.614345,69,2268,30.0
V04_ELB_rep5,V04,calibration,ELB,5,1,0,0,0,0,121.347,,0.138519,0.0111992,0.471593,114.442,11.0742,0.139171,0.0117254,1.51335,84,2767,30.0
V04_HED_rep1,V04,calibration,HED,1,0,1,0,0,1,162.651,16.2418,0.149632,0.0131145,27.795,162.117,18.2867,0.153863,0.0180072,28.0963,62,2033,30.0
V04_HED_rep2,V04,calibration,HED,2,0,0,0,0,1,161.292,10.4742,0.156757,0.00779632,26.68,159.869,13.5221,0.158539,0.010129,26.9956,59,1933,30.0
V04_HED_rep3,V04,calibration,HED,3,0,0,0,0,1,160.179,8.54392,0.151859,0.0144708,24.2107,158.065,10.339,0.152972,0.0201613,24.4193,71,2334,30.0
V04_HED_rep4,V04,calibration,HED,4,0,0,0,0,1,160.026,6.78421,0.158761,0.013081,26.383,158.335,12.81,0.160097,0.0138882,27.0566,73,2401,30.0
V04_HED_rep5,V04,calibration,HED,5,0,0,0,0,1,163.439,5.76424,0.173235,0.00769626,30.0548,161.723,8.06562,0.175016,0.0129019,30.5628,66,2167,30.0
V04_SHR_rep1,V04,calibration,SHR,1,0,0,0,0,0,164.129,11.2535,0.148664,0.0192426,1.54355,163.426,12.0807,0.150528,0.0236069,2.24253,71,2333,30.0
V04_SHR_rep2,V04,calibration,SHR,2,0,0,1,0,0,164.585,9.0196,0.19084,0.0247676,1.12559,162.563,9.19145,0.191073,0.0275983,1.18975,80,2634,30.0
V04_SHR_rep3,V04,calibration,SHR,3,0,0,0,0,0,160.614,9.6755,0.136547,0.0238867,2.60598,160.031,11.4086,0.138178,0.0284458,2.94528,75,2467,30.0
V04_SHR_rep4,V04,calibration,SHR,4,0,0,0,0,0,164.47,6.46444,0.150761,0.0297275,1.23071,163.097,8.03712,0.152858,0.0319886,1.57745,69,2267,30.0
